adresse_code,patient_code,pays_code,ville,code_postal,rue,numero_rue,date_debut_validite,date_fin_validite,date_creation,date_derniere_modification
ADR_0016949,PAT_08409,FR,Diallo,67968,chemin Céline De Oliveira,175,1955-12-15,1958-01-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016950,PAT_08409,CH,Guillot,9908,rue de Rémy,124,1958-12-17,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016951,PAT_08410,CH,Langlois-la-Forêt,2245,boulevard Virginie Bousquet,169,2017-06-13,2021-02-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016952,PAT_08410,DE,Aubert,28000,rue de Dumas,2,2021-03-30,2025-03-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016953,PAT_08410,DE,Lemonnier-la-Forêt,18406,rue de Maury,85,2025-05-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016954,PAT_08411,DE,Saint Cécile,37309,rue Thomas,97,1991-09-15,1995-01-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016955,PAT_08411,FR,Petit,82366,rue Michaud,178,1995-08-21,1998-07-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016956,PAT_08411,DE,Saint Josephboeuf,89936,avenue Masse,70,1999-05-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016957,PAT_08412,FR,DijouxBourg,29549,boulevard Antoinette Carre,78,1970-02-23,1974-10-23,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016958,PAT_08412,DE,LucasVille,15420,rue de Albert,90,1975-02-11,1977-03-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016959,PAT_08412,IT,Dufour,93406,rue de Leclerc,179,1977-07-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016960,PAT_08413,IT,Sainte Océanenec,26546,avenue de Bailly,119,1961-10-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016961,PAT_08414,DE,Renaud,86129,boulevard Noël,101,1976-12-21,1978-06-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016962,PAT_08414,CH,Barbe,6250,rue Gaudin,34,1978-07-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016963,PAT_08415,CH,Collet,2911,avenue Suzanne Duhamel,90,1995-05-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016964,PAT_08416,IT,Meunier,86934,boulevard Jules Marchand,131,1968-07-08,1972-12-08,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016965,PAT_08416,FR,Ruizdan,23885,rue de Bernard,121,1973-10-08,1975-10-12,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016966,PAT_08416,FR,Faure-la-Forêt,47531,rue Bigot,180,1975-12-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016967,PAT_08417,DE,Saint Thérèseboeuf,33404,rue Bonnin,120,1996-02-12,1998-11-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016968,PAT_08417,FR,Carre-sur-Legrand,82099,boulevard de Mercier,179,1999-09-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016969,PAT_08418,IT,Fleurydan,59971,avenue de Blanchard,145,2006-05-23,2008-03-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016970,PAT_08418,DE,Saint Marcboeuf,26032,rue Bouchet,60,2008-08-22,2009-10-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016971,PAT_08418,FR,Rogerboeuf,86115,chemin Maurice Lacroix,176,2010-09-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016972,PAT_08419,IT,Le Goffnec,20490,avenue de Grenier,77,1954-10-08,1957-12-02,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016973,PAT_08419,CH,Marie,9099,rue de Fernandez,85,1958-11-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016974,PAT_08420,FR,Sainte Isaacdan,87097,avenue Laetitia Bonneau,95,2013-08-24,2015-02-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016975,PAT_08420,IT,Nguyen-sur-Grondin,99019,avenue de Delaunay,25,2015-09-24,2017-04-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016976,PAT_08420,DE,Saint Sébastien,99754,rue de Jacquot,22,2017-11-21,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016977,PAT_08421,FR,Gimenez,93510,boulevard Ferrand,25,1967-04-09,1968-08-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016978,PAT_08421,CH,Lopez-sur-Devaux,2014,avenue Philippe Lopes,3,1968-09-25,1972-09-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016979,PAT_08421,CH,Fontaine,3471,boulevard Emmanuel Alves,139,1973-01-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016980,PAT_08422,CH,Lopezdan,8323,chemin Vallée,126,1969-06-12,1974-02-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016981,PAT_08422,CH,Pelletier,3875,chemin Fleury,86,1974-10-30,1976-06-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016982,PAT_08422,IT,Saint Suzanne-la-Forêt,97590,rue Thibaut Rodrigues,85,1977-05-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016983,PAT_08423,IT,Laine-la-Forêt,45467,rue de Moreno,157,2006-10-09,2009-10-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016984,PAT_08423,DE,Blanchet,31956,chemin de Gilles,184,2010-09-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016985,PAT_08424,CH,Carre,5468,rue Maryse Poirier,184,1985-11-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016986,PAT_08425,DE,Bruneau-sur-Pons,34456,boulevard Joly,81,1987-03-26,1989-12-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016987,PAT_08425,DE,Hebertboeuf,58770,rue Arthur Meunier,196,1990-01-12,1991-01-27,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016988,PAT_08425,DE,Gosselin,15235,chemin de Raymond,176,1991-08-30,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016989,PAT_08426,IT,Hamon,93690,rue Paul Barbier,99,1987-07-04,1991-11-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016990,PAT_08426,FR,Pelletier,20457,boulevard Turpin,71,1992-07-19,1994-12-12,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016991,PAT_08426,DE,Guillaume,26829,chemin Guyon,48,1995-10-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016992,PAT_08427,FR,Collet,62816,boulevard de Cousin,176,1960-09-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016993,PAT_08428,CH,Salmon,3487,boulevard Peron,190,2004-06-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016994,PAT_08429,FR,Goncalvesboeuf,66820,avenue Louise Rousset,158,1964-02-23,1967-05-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016995,PAT_08429,IT,Le Roux,32660,chemin Chevalier,107,1967-11-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016996,PAT_08430,FR,Bègue,25841,rue de Peron,58,2009-02-10,2012-11-02,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016997,PAT_08430,DE,Mary,21028,avenue de Mallet,118,2013-08-12,2018-01-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016998,PAT_08430,FR,Navarro-la-Forêt,55018,boulevard Daniel Duhamel,156,2018-08-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0016999,PAT_08431,IT,Chauvin-sur-Mer,23269,avenue de Hubert,14,1978-11-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017000,PAT_08432,FR,Gros,70688,boulevard de Boutin,51,1989-09-02,1994-03-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017001,PAT_08432,FR,Brunetboeuf,22146,chemin de Payet,126,1994-08-17,1998-03-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017002,PAT_08432,FR,Saint Laurent,53063,rue Thierry Ruiz,63,1999-03-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017003,PAT_08433,CH,Renard,6540,boulevard de Pires,164,1999-12-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017004,PAT_08434,CH,Perrin-sur-Pineau,6284,chemin Hervé,138,1982-09-14,1984-03-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017005,PAT_08434,CH,Saint René,4730,avenue de Gérard,8,1985-01-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017006,PAT_08435,FR,Dufour,78708,chemin Bruneau,183,2010-10-21,2011-12-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017007,PAT_08435,IT,Lombard,38041,chemin Julien,188,2012-09-09,2014-08-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017008,PAT_08435,FR,Mendès-sur-Dias,11725,boulevard Gauthier,113,2014-10-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017009,PAT_08436,FR,Lopez,60914,chemin de Bègue,73,1969-08-30,1971-04-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017010,PAT_08436,FR,Ollivier-sur-Descamps,56206,rue de Moulin,41,1972-02-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017011,PAT_08437,DE,Collin,27375,rue de Devaux,177,1978-08-18,1979-12-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017012,PAT_08437,DE,Guillet,30840,chemin Barbe,158,1980-06-08,1985-04-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017013,PAT_08437,IT,Giraud-sur-Mer,76642,boulevard de Bouvier,47,1985-08-07,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017014,PAT_08438,DE,Couturier-la-Forêt,36745,rue Robin,43,1982-08-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017015,PAT_08439,DE,GuillotBourg,62083,boulevard Hortense Gosselin,77,1986-10-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017016,PAT_08440,FR,Saint Augustenec,24494,rue Marianne Tanguy,158,1994-06-11,1997-12-10,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017017,PAT_08440,CH,Sainte Célinaboeuf,2523,boulevard Legendre,93,1998-08-06,2003-07-02,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017018,PAT_08440,CH,Marteldan,5241,boulevard de Lagarde,22,2003-12-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017019,PAT_08441,FR,Monnier,52981,rue Bonnet,197,1984-04-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017020,PAT_08442,IT,Thierry-la-Forêt,27002,rue Amélie Leleu,88,2001-02-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017021,PAT_08443,CH,Pichon,7508,rue de Olivier,96,1975-01-08,1979-05-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017022,PAT_08443,IT,Andre,41707,rue Michelle Le Gall,94,1979-07-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017023,PAT_08444,CH,Baudry-sur-Mer,8827,boulevard de Ledoux,180,1979-11-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017024,PAT_08445,DE,Legros,56202,boulevard Chauvin,96,2034-04-17,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017025,PAT_08446,IT,Coulonboeuf,80759,boulevard Marine Deschamps,178,1970-03-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017026,PAT_08447,DE,Rémy-sur-Devaux,73940,rue Lagarde,74,1977-10-26,1982-04-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017027,PAT_08447,IT,Moreau-sur-Raymond,38018,chemin Louis,65,1982-07-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017028,PAT_08448,DE,Gauthier,71982,avenue de Marques,163,1985-11-23,1990-09-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017029,PAT_08448,FR,Rémy,39652,rue Jacques Leroux,160,1991-07-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017030,PAT_08449,DE,Navarro-les-Bains,18383,chemin Laurent Ribeiro,90,1969-10-12,1971-03-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017031,PAT_08449,DE,Durandnec,21694,chemin Victoire Ollivier,193,1971-12-19,1974-03-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017032,PAT_08449,DE,Sainte Julietteboeuf,27545,boulevard Suzanne Humbert,35,1974-06-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017033,PAT_08450,DE,Saint Clémence,80521,boulevard Zacharie Martin,106,2002-08-30,2006-11-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017034,PAT_08450,CH,Mahe-la-Forêt,6785,rue Rémy,91,2007-08-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017035,PAT_08451,DE,Hebert-sur-Mer,13882,boulevard de Guichard,2,2012-07-30,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017036,PAT_08452,FR,Boulay,25258,rue Élise Brun,146,2006-10-28,2008-11-02,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017037,PAT_08452,FR,Michel,69158,rue de Lelièvre,47,2009-07-27,2013-12-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017038,PAT_08452,DE,Petitjean,22292,rue Josette Picard,90,2014-04-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017039,PAT_08453,FR,CharlesVille,76164,avenue de Nicolas,12,2014-02-04,2017-01-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017040,PAT_08453,IT,Dumont,82099,rue Gabriel Hamel,191,2017-08-16,2019-02-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017041,PAT_08453,FR,Lebon,54901,chemin Sophie Perrin,176,2019-07-31,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017042,PAT_08454,DE,Lévy-les-Bains,78897,rue de Chauveau,126,1962-07-27,1965-06-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017043,PAT_08454,IT,Salmon,62545,avenue Guérin,193,1965-07-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017044,PAT_08455,DE,Riou,96786,avenue de Briand,50,2013-07-18,2015-04-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017045,PAT_08455,FR,Lebon-sur-Michel,67459,boulevard Lorraine Hamon,65,2015-11-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017046,PAT_08456,FR,Brunet,39439,chemin François Barthelemy,6,1960-03-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017047,PAT_08457,FR,Sainte Philippine,40178,boulevard Poirier,18,1966-02-02,1969-05-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017048,PAT_08457,IT,Bouvet,38175,rue Bonnin,29,1969-09-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017049,PAT_08458,FR,Prévost-les-Bains,77495,rue de Guérin,162,1979-09-09,1980-09-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017050,PAT_08458,CH,Leblanc-sur-Pierre,5761,boulevard Laroche,100,1980-10-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017051,PAT_08459,CH,Becker,9540,rue Humbert,121,1986-03-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017052,PAT_08460,CH,Ruiz-les-Bains,5004,avenue de Maillot,178,2009-12-12,2011-02-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017053,PAT_08460,CH,Sanchezdan,9444,boulevard Voisin,119,2012-01-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017054,PAT_08461,IT,JosephVille,24339,rue Benjamin Bertin,27,1974-06-23,1976-01-26,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017055,PAT_08461,FR,Laurent,88433,chemin Duval,92,1976-12-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017056,PAT_08462,DE,Sainte Bernadetteboeuf,28541,rue de Alexandre,110,1985-12-21,1990-03-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017057,PAT_08462,DE,Gérard,68181,avenue Richard Duhamel,61,1990-07-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017058,PAT_08463,FR,WeberVille,24467,chemin Lemaire,139,1969-03-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017059,PAT_08464,DE,Lesagedan,59761,rue Garnier,37,1983-03-13,1985-02-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017060,PAT_08464,DE,Simondan,76716,rue Maryse Lemaire,116,1985-12-11,1989-07-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017061,PAT_08464,DE,Marchand-la-Forêt,92494,rue Brun,170,1989-08-27,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017062,PAT_08465,FR,Perrotnec,49182,rue Navarro,144,2009-11-12,2012-01-26,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017063,PAT_08465,IT,Saint Pierrenec,79969,rue de Le Roux,98,2012-07-04,2015-11-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017064,PAT_08465,DE,BoyerBourg,31702,chemin de Garnier,28,2016-03-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017065,PAT_08466,FR,Bonninnec,88166,avenue Susanne Giraud,105,1969-06-26,1971-06-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017066,PAT_08466,DE,Sainte Louise,48756,rue de Paul,17,1971-10-24,1975-06-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017067,PAT_08466,DE,Saint Arthur,73642,avenue Éric Bouvier,187,1975-07-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017068,PAT_08467,DE,RousselBourg,41686,avenue Adélaïde Boucher,135,1979-05-10,1982-10-28,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017069,PAT_08467,CH,GuillaumeVille,8609,chemin Constance Clerc,41,1983-03-14,1984-08-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017070,PAT_08467,CH,Pascal,2271,avenue Thérèse Laurent,7,1985-04-16,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017071,PAT_08468,CH,Saint Marianneboeuf,5796,boulevard Jacqueline Simon,186,1979-12-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017072,PAT_08469,CH,BoulayBourg,6391,chemin Caroline Dias,99,1992-03-08,1994-01-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017073,PAT_08469,FR,Saint Laurent,14181,chemin Gérard,163,1994-07-24,1996-07-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017074,PAT_08469,DE,Martinez-la-Forêt,18870,chemin Martine Berthelot,45,1997-03-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017075,PAT_08470,FR,Da CostaVille,70053,chemin de Bonnet,156,1993-03-12,1997-12-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017076,PAT_08470,DE,Picard,87392,rue Klein,52,1998-11-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017077,PAT_08471,IT,Fischer-les-Bains,57751,boulevard de De Oliveira,193,1991-08-07,1992-09-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017078,PAT_08471,DE,Millet,50892,avenue Reynaud,150,1992-11-21,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017079,PAT_08472,FR,Leclerc,38255,boulevard Bertrand Fouquet,107,1983-12-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017080,PAT_08473,CH,Hamelnec,4594,rue Menard,175,1981-05-31,1984-02-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017081,PAT_08473,DE,Léger-les-Bains,54959,avenue de Roux,152,1984-07-27,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017082,PAT_08474,FR,Saint Édithdan,48117,boulevard Michel,197,1965-04-21,1969-07-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017083,PAT_08474,CH,Pereiranec,8260,rue de Baron,37,1969-11-20,1973-10-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017084,PAT_08474,IT,Sainte Valérie,76110,avenue Charpentier,193,1974-09-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017085,PAT_08475,FR,Lebrun,10174,avenue Lacombe,50,1977-04-21,1979-09-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017086,PAT_08475,IT,Rousset,83789,boulevard Labbé,116,1979-10-30,1981-07-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017087,PAT_08475,DE,Denisdan,47457,rue Céline Benoit,195,1981-12-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017088,PAT_08476,CH,Saint Célina-la-Forêt,8371,boulevard Valette,177,1977-05-11,1980-04-08,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017089,PAT_08476,IT,NoëlVille,33717,rue de Foucher,167,1980-11-17,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017090,PAT_08477,DE,Bonnet,88563,rue Laurence Voisin,14,2004-05-11,2006-06-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017091,PAT_08477,IT,Pereira,48470,rue Gauthier,75,2006-10-13,2011-09-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017092,PAT_08477,FR,Dias,41554,chemin de Hamel,55,2012-04-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017093,PAT_08478,CH,Poirier,2201,boulevard Benjamin Sanchez,1,1971-07-04,1974-03-12,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017094,PAT_08478,FR,Bonnet,67406,boulevard Roche,106,1974-11-19,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017095,PAT_08479,DE,Julien,66472,rue de Hernandez,144,1990-06-23,1993-12-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017096,PAT_08479,CH,Saint Benjamindan,6944,rue Susanne Pereira,38,1994-02-25,1995-10-27,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017097,PAT_08479,DE,Imbert,40071,boulevard Da Costa,187,1996-09-19,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017098,PAT_08480,CH,Normand,9049,boulevard de Labbé,116,1982-04-28,1985-12-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017099,PAT_08480,DE,Deschamps-les-Bains,59930,rue Mary,153,1986-07-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017100,PAT_08481,CH,Marchand,2371,avenue de Texier,154,1990-03-07,1995-02-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017101,PAT_08481,IT,Michel,72451,boulevard Thérèse Dos Santos,178,1995-12-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017102,PAT_08482,FR,Lebrun-sur-Mer,24656,boulevard Gabriel Lacroix,184,2005-03-20,2007-05-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017103,PAT_08482,FR,Rousset,28457,chemin Gros,181,2007-08-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017104,PAT_08483,FR,Aubry,76928,chemin de Lévêque,77,1979-06-08,1981-02-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017105,PAT_08483,FR,Saint Alexandrie,88528,avenue de Muller,111,1981-06-04,1983-03-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017106,PAT_08483,FR,Guyonnec,84606,rue de Gauthier,136,1983-08-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017107,PAT_08484,FR,Mallet,52186,rue Ribeiro,74,2027-02-23,2029-02-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017108,PAT_08484,IT,Alves,67017,boulevard Anouk Coste,117,2029-08-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017109,PAT_08485,IT,Sainte OcéaneBourg,84155,rue Thibaut Maury,34,2003-06-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017110,PAT_08486,DE,Guilbert,99572,avenue Maggie Colas,4,1983-02-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017111,PAT_08487,FR,Fournier,84793,avenue Renard,195,1962-02-02,1963-03-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017112,PAT_08487,DE,Paris,99825,rue Adrienne Grondin,61,1963-11-13,1966-08-10,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017113,PAT_08487,CH,Saint Christophe-sur-Mer,6416,boulevard Legendre,168,1967-05-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017114,PAT_08488,CH,Boucher-sur-Mer,8450,avenue Lévy,157,1968-07-12,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017115,PAT_08489,FR,TraoreBourg,80620,boulevard Gauthier,108,2013-04-05,2016-11-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017116,PAT_08489,CH,CosteVille,6779,chemin Théodore Besson,135,2017-03-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017117,PAT_08490,FR,Grenier-sur-Roy,35400,boulevard Gros,168,1988-04-08,1993-01-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017118,PAT_08490,FR,Sainte Alexdan,83441,chemin de Le Gall,189,1993-03-23,1995-12-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017119,PAT_08490,CH,Pascal-sur-Gomes,6713,boulevard de Adam,162,1996-04-21,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017120,PAT_08491,FR,Saint Christianenec,76774,avenue de Lambert,89,1988-01-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017121,PAT_08492,FR,Brunelnec,89025,rue de Collin,100,1975-10-08,1977-04-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017122,PAT_08492,CH,Martineaunec,4185,rue Jacques Fournier,126,1977-11-04,1981-09-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017123,PAT_08492,CH,Chevallierboeuf,9472,chemin de Diallo,90,1982-08-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017124,PAT_08493,IT,GodardVille,70299,chemin Margaud Renard,111,1967-04-06,1971-07-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017125,PAT_08493,DE,Daniel-sur-Mer,17232,rue de Hoareau,109,1972-05-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017126,PAT_08494,CH,Gomes,7840,boulevard Laetitia Morvan,91,2004-05-16,2008-11-10,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0017127,PAT_08494,DE,Sainte Marthe,48394,boulevard Valentine Gilbert,160,2009-10-01,2012-03-18,2025-01-01 00:00:00,2025-01-01 00:00:00
