patient_code,prenom,nom,sexe_code,date_naissance,ville_naissance,pays_naissance_code,nationalite_code,date_deces,ville_deces,etat_civil_code,numero_securite_sociale,confession_code,indicateur_vip,date_creation,date_derniere_modification
PAT_08937,Benoît,Valette,F,2000-12-26,Rodriguez,IT,GB,,,IN,7481385255777,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08938,Marc,Martins,F,2013-02-20,PereiraVille,IT,IT,,,IN,5418922023846,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08939,Andrée,Fournier,F,1999-08-12,ChauvetBourg,IT,IT,,,DI,9236806915762,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08940,Nathalie,Marin,F,1988-03-11,Saint Aimée,DE,DE,,,VE,0674178701210,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08941,Henri,Marchand,F,1977-09-16,Faure-sur-Evrard,DE,ES,,,DI,4122163825762,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08942,René,Lévêque,F,1979-03-08,Bègue-la-Forêt,DE,DE,,,VE,1628907183016,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08943,Inès,Gosselin,M,1999-09-03,ÉtienneVille,IT,IT,,,DI,1835670456612,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08944,Xavier,Payet,F,1992-03-19,Moreau-les-Bains,CH,CH,,,CE,7530101015254,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08945,Adèle,Chauvet,M,1983-12-22,Gilbert-sur-Gauthier,FR,FR,,,CE,8624852652181,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08946,Frédéric,Charpentier,F,2010-04-27,Prévost,DE,DE,,,IN,2195054401132,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08947,Constance,Leclercq,F,1974-02-18,Sainte Aimé,DE,DE,,,CE,8995152660749,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08948,Lorraine,Guillet,M,1967-11-18,Foucherboeuf,IT,FR,1971-09-26,Saint Augustinnec,SE,6691438859793,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08949,Denis,Dubois,M,1954-07-22,Hamel-sur-Brunet,FR,US,,,DI,8821218573831,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08950,Guillaume,Nicolas,F,1954-11-05,Diasdan,IT,IT,,,CE,3286980580352,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08951,Sébastien,Maillot,M,1989-05-20,Jacques,DE,DE,,,SE,5704429088598,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08952,Frédéric,Carre,M,1997-09-21,Dupuis-les-Bains,IT,IT,,,DI,6754163815432,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08953,Benjamin,Jacquet,F,1967-02-27,Perez,FR,FR,,,SE,6118750234629,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08954,Juliette,Marchand,M,1998-03-20,Carre-sur-Mer,CH,CH,,,DI,8044290910384,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08955,Susanne,Fernandez,F,1991-07-17,Pasquier,IT,IT,,,IN,8538801848234,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08956,Audrey,Bouchet,F,1994-11-15,Chauvin,CH,CH,,,VE,6782469428975,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08957,Benjamin,Roger,F,2019-01-24,Renaud,IT,IT,,,DI,9731291892202,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08958,Andrée,Fernandez,F,1971-12-12,Hamonboeuf,DE,DE,,,MA,8391136385083,RF,true,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08959,Danielle,Simon,F,1977-12-12,Ledoux-les-Bains,DE,DE,,,VE,7953955325714,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08960,Philippe,De Sousa,F,1950-06-03,Rémy,DE,DE,,,VE,0966177740366,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08961,Yves,Gérard,M,1980-02-05,Pineau-les-Bains,CH,CH,1988-02-24,Saint Anne,DI,6758523510447,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08962,Louise,Reynaud,F,1959-05-28,Saint Cécile,IT,IT,,,MA,1313837012819,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08963,Monique,Bouvier,F,2012-05-15,Saint Aiméboeuf,IT,IT,,,IN,7640248657963,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08964,Océane,Pottier,M,1961-02-04,Diasdan,CH,CH,,,MA,6351824344971,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08965,Augustin,Launay,F,2011-04-04,Bernard-sur-Julien,IT,IT,,,IN,6847263257410,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08966,Célina,Sanchez,M,1978-11-18,Saint ÉmileBourg,FR,FR,,,MA,8509484591277,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08967,Claude,Jacob,F,2002-06-23,Lagarde-sur-Mer,FR,FR,,,CE,2971404848216,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08968,Suzanne,Arnaud,F,1981-04-15,Marchal,IT,IT,1984-10-22,Bruneau,SE,7891645021424,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08969,Suzanne,Rolland,F,1800-01-01,Durand,IT,IT,1799-06-20,Potier,DI,0856771164603,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08970,Louise,Lemaître,F,1997-08-18,Laporte,IT,IT,,,MA,5471195916000,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08971,Roland,Peron,M,1967-12-08,Bonnin-sur-Julien,FR,FR,,,CE,7404187766334,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08972,Édouard,Humbert,F,1984-06-21,Reynaud,IT,IT,,,MA,9334176294163,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08973,Thérèse,Lefèvre,F,1964-04-19,Blin-la-Forêt,CH,CH,,,CE,3240577364600,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08974,Laurent,Rodrigues,F,2002-10-16,Saint Arthur-les-Bains,IT,IT,,,MA,3826709346314,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08975,Richard,Schmitt,M,1979-08-24,Normand-la-Forêt,FR,FR,,,MA,9538863745580,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08976,Antoinette,Bouvet,M,1975-12-19,Danielboeuf,FR,FR,,,CE,9158981084579,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08977,Nicole,Masson,M,1990-12-17,Laurent-sur-Meunier,IT,CH,,,IN,1780949070804,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08978,Michelle,Fontaine,IN,1978-08-02,Muller,CH,CH,,,CE,5154752651187,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08979,Philippine,Guibert,F,1955-07-15,Sainte Mathilde-la-Forêt,CH,IT,,,SE,9205451267141,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08980,Émilie,Bodin,M,2014-09-27,Sainte Eugène,IT,FR,,,CE,3586538937432,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08981,Benoît,Seguin,M,1983-08-19,Aubert,FR,FR,,,CE,6388428075254,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08982,Roland,Michaud,F,1979-06-07,Ramos,DE,DE,,,VE,1674451998287,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08983,Paul,Hubert,F,1983-06-18,Renaud-sur-Mer,CH,US,,,VE,9804766294552,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08984,Aimé,Gomes,F,2100-01-01,Neveuboeuf,IT,IT,1969-03-08,Leclercq,CE,1430141574849,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08985,Chantal,Bonnin,F,1993-10-11,Saint Hortense,CH,CH,,,IN,9077499031935,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08986,Thérèse,Gimenez,F,1959-10-01,Mathieu,IT,IT,,,VE,6422649397504,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08987,Anne,Pires,F,2013-04-24,Rey,CH,CH,,,MA,4096894437786,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08988,Catherine,Pons,F,1983-07-17,Saint Étienne,IT,IT,,,DI,2695736276390,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08989,Simone,Pinto,IN,1951-09-23,Sainte Brigitte,FR,FR,,,DI,6870039228878,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08990,Charles,Masson,F,1987-02-20,Leblanc,FR,FR,,,IN,3603243846082,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08991,Maryse,Bonnin,F,1992-12-18,Roy-sur-Courtois,CH,CH,,,SE,5147559160229,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08992,Maggie,Hubert,M,1957-03-28,Techer,DE,DE,,,IN,7810279567155,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08993,Thérèse,Moreno,F,1990-04-19,Morindan,FR,FR,,,MA,0586737187136,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08994,Lucy,Gimenez,M,1954-02-09,Gillet,DE,DE,,,CE,8616463447231,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08995,Éléonore,Nicolas,M,1957-04-04,Hoareaudan,IT,IT,,,DI,1547875710949,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08996,Alix,Da Silva,F,1951-04-03,Texier,DE,ES,,,CE,2469487980323,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08997,Étienne,Teixeira,M,1961-09-22,Lagarde,IT,IT,,,MA,7029222328731,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08998,Philippine,Thibault,F,2018-04-04,Martinez,FR,FR,,,CE,2327692215297,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_08999,Paulette,Boutin,F,1990-01-09,Saint Marianneboeuf,DE,DE,,,SE,6430684788540,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09000,Michelle,Étienne,F,1984-03-27,Perez-sur-Becker,IT,IT,,,CE,5019734213206,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09001,Alexandria,Seguin,M,1975-12-23,Roche-sur-Mer,FR,FR,1983-01-08,Sainte Jacqueline-sur-Mer,VE,7222892696338,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09002,Alexandria,Hervé,F,1996-02-11,Leroy-la-Forêt,DE,DE,2007-10-18,Bertrand,CE,3545191732582,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09003,Alice,Marty,M,1976-04-11,Monnier,DE,DE,,,MA,3630283264395,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09004,Valérie,Gérard,M,2000-06-20,Masse,CH,IT,,,CE,7920329881809,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09005,Luc,Tessier,F,1957-08-22,Lefebvredan,DE,DE,,,MA,0697940202936,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09006,Dominique,Weber,F,1962-07-13,Robert,DE,ES,,,DI,1202448633531,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09007,Hortense,Bertin,F,1989-05-07,ArnaudVille,FR,FR,,,MA,6386432671595,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09008,Charlotte,Tanguy,F,1995-01-03,Lamy,FR,FR,,,SE,5998147400130,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09009,William,Guibert,F,1953-08-28,Lebreton,FR,FR,,,DI,1983793925479,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09010,Frédéric,Blin,M,1975-09-19,Bouchet,DE,IT,,,,7076832744426,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09011,André,Samson,F,1951-05-14,Lefort,DE,IT,,,IN,3502310549924,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09012,Margaux,Jacob,F,1966-02-26,Saint Gabriellenec,FR,FR,1979-12-22,LefebvreBourg,DI,2578684561868,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09013,André,Seguin,M,1963-07-01,Nguyen,CH,CH,,,SE,8717590308475,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09014,Virginie,Bernard,F,1976-06-20,Delahaye-sur-Mercier,CH,CH,,,SE,2738924764991,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09015,Jacqueline,Lopes,M,1953-11-10,Bernard-sur-Berthelot,CH,CH,,,MA,9283171765278,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09016,Daniel,Guibert,F,2006-03-01,GirardVille,IT,IT,,,IN,3190582468629,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09017,Louis,Dufour,F,1989-12-15,Blotnec,CH,US,,,SE,1593061625470,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09018,Margot,Roy,M,1966-01-28,Laurentboeuf,CH,CH,,,CE,3675607821240,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09019,Camille,Laroche,F,1980-06-10,Pintodan,FR,FR,2001-02-23,CostaVille,SE,9743213146147,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09020,Émile,Lopes,F,1950-09-21,Barthelemy-sur-Lucas,CH,CH,,,MA,6067790968785,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09021,Marthe,Collin,F,1969-04-20,DumontBourg,FR,US,,,IN,1844994425522,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09022,François,Thibault,F,1989-05-28,Launay,IT,IT,,,DI,2856866268943,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09023,Madeleine,Bègue,M,2007-12-09,Maréchal-sur-Schneider,CH,US,,,CE,3029567494319,UNKNOWN,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09024,Bernadette,Leroy,M,1958-12-26,Lebreton-sur-Mer,DE,DE,,,MA,0327891244742,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09025,Luce,Prévost,M,1974-04-17,Étienne-sur-Perrier,IT,IT,,,IN,7091066090332,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09026,Marthe,Thibault,M,1960-10-05,Saint HenriVille,CH,CH,,,DI,9042339653542,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09027,Adrienne,Mathieu,F,1962-07-06,Tessier,DE,FR,,,IN,6113069616623,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09028,Andrée,Dupuis,F,1959-12-17,Rousset-sur-Dupré,FR,IT,1998-10-19,,SE,5091531863544,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09029,Céline,Carre,M,1975-08-17,Leconte-les-Bains,FR,FR,,,SE,4851770091587,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09030,Adrienne,Bertrand,F,1989-11-11,Sainte Agathe,FR,FR,2008-03-14,Sainte Chantal-la-Forêt,CE,0902124861466,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09031,Suzanne,Mace,M,1996-06-05,Delattredan,FR,FR,1995-09-19,Lamy,CE,7139899161605,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09032,Laurent,Étienne,F,1997-05-11,Mathieu-les-Bains,CH,IT,2006-01-28,Sainte Nathaliedan,CE,0556171137126,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09033,Rémy,Grégoire,F,1967-04-21,Carredan,DE,DE,1974-07-18,Seguin-sur-Mer,IN,1232700728677,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09034,Alix,Bonneau,F,1978-07-04,Martineau-sur-Potier,FR,GB,,,SE,2025149206675,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09035,Xavier,Bègue,F,2007-10-24,Le Gall-sur-Mer,CH,CH,2007-10-05,Bernier-sur-Leblanc,CE,8423314560604,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09036,Élise,Huet,M,1980-11-15,Collin,CH,GB,,,CE,7682900560325,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09037,Josette,Delorme,F,1954-01-02,Lelièvre-sur-Hamel,FR,FR,,,DI,3148270439075,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09038,Gérard,Schmitt,M,2000-02-27,Rodrigues,IT,IT,,,SE,1168077991547,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09039,Pénélope,Da Silva,F,1950-12-17,Saint Charlesnec,DE,DE,,,IN,3237098471354,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09040,Pierre,Launay,M,1967-04-10,Denis-sur-Gérard,DE,DE,,,DI,7283333250791,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09041,Alex,Marin,F,1957-03-28,Saint Hélènenec,IT,IT,,,SE,0047593163785,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09042,Isabelle,Bruneau,M,1987-09-20,Lacroix,CH,CH,,,MA,7968278354518,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09043,Alexandrie,Dupuis,F,1970-07-03,Saint Lorraine,FR,FR,,,IN,1138760777302,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09044,Denis,Moulin,F,1954-02-10,Martel-sur-Mer,FR,IT,,,IN,7561519479357,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09045,Augustin,Lebrun,M,1952-12-23,Laporte-les-Bains,IT,FR,,,SE,5043872753170,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09046,Denise,Gallet,M,1955-03-15,Besson-sur-Mer,IT,IT,,,MA,5206064199927,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09047,Noël,Boulanger,M,1996-09-25,Colin,DE,DE,,,SE,5516919286967,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09048,Audrey,Blot,F,1971-01-23,Vincent,IT,IT,,,VE,7336101056134,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09049,Grégoire,Joseph,F,1961-10-19,Diallo,FR,FR,,,SE,0716340222544,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09050,Emmanuelle,Marin,M,1966-09-11,Voisin,CH,CH,,,CE,3216158858410,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09051,Corinne,Denis,M,1988-10-05,Saint Frédérique-les-Bains,CH,ES,,,IN,6621488385622,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09052,Anne,Maury,M,1996-12-05,Pierre-sur-Charpentier,FR,FR,,,SE,1067717816091,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09053,Noémi,Tessier,F,1967-10-09,Sainte Nicolas-les-Bains,IT,CH,,,IN,1046666242689,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09054,Susanne,Rodriguez,M,1957-03-07,Delorme,DE,DE,2005-08-26,Perez,CE,7511110200210,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09055,Brigitte,Imbert,M,1978-06-19,Grosnec,FR,FR,,,SE,1983886286660,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09056,Xavier,Petit,M,1969-01-17,Duhamel,IT,IT,,,VE,2927842766359,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09057,Manon,Baron,F,1996-01-15,BessonVille,IT,IT,,,MA,7968936218471,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09058,Thomas,Germain,F,1980-08-27,Jacquotdan,DE,IT,,,MA,6685660598280,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09059,Monique,Guillet,M,1979-05-21,Chevalier-sur-Albert,DE,IT,,,DI,0326450687988,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09060,Théophile,Martins,F,1960-04-02,Saint Marguerite-la-Forêt,IT,IT,,,VE,2626932982478,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09061,Marcel,Hernandez,F,1958-09-19,Leclerc,DE,DE,1997-08-03,,VE,9467151331571,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09062,Adèle,Hoarau,F,1962-10-10,GrenierBourg,CH,DE,,,DI,5239237689720,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09063,Daniel,Blot,F,1966-04-16,Costa,CH,CH,,,SE,9049385406688,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09064,Adrienne,David,F,1958-12-13,Blanchard-sur-Jacques,IT,IT,,,IN,2524242299423,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09065,Hugues,Girard,F,1966-09-22,Maillard-sur-Buisson,DE,DE,,,DI,4856229594303,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09066,Arthur,Peron,M,1954-11-05,Gillet,FR,CH,,,CE,5815163366372,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09067,Jeanne,Boutin,M,2100-01-01,Lebreton,FR,FR,,,SE,6174948147853,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09068,Lucy,Benard,M,1986-06-21,Lemoine-la-Forêt,IT,IT,,,VE,7245254055073,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09069,Louis,Bourgeois,M,1987-05-08,Roussel-sur-Cordier,CH,CH,,,VE,6671727236834,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09070,Élise,Hoareau,F,2000-11-19,Thomasboeuf,DE,DE,,,IN,8378705826995,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09071,Victor,Durand,F,1971-12-10,Baudry-la-Forêt,FR,CH,,,MA,0361021663646,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09072,Michel,Becker,M,1977-04-22,Weiss-sur-Maillard,FR,FR,,,SE,8134554244065,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09073,René,Gautier,M,1990-06-13,Saint Alfred,IT,IT,,,VE,8134341154268,UNKNOWN,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09074,Théophile,Rodrigues,M,1957-10-14,Valettedan,DE,DE,,,CE,3275436242102,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09075,Raymond,Loiseau,F,1965-03-21,Lévêque,CH,CH,,,DI,8187544418979,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09076,Roger,Mary,M,1953-09-27,Noël,IT,IT,,,SE,9743033843618,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09077,Adrien,Gautier,M,2100-01-01,Guérinnec,DE,DE,,,DI,4736479850667,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09078,Juliette,Loiseau,M,1976-06-05,Saint Honoré-sur-Mer,IT,IT,,,MA,7210674843231,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09079,Alexandrie,Pons,F,1999-05-13,Lacroix,CH,CH,,,MA,0353341876098,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09080,Éléonore,Le Gall,F,1980-05-06,CouturierBourg,IT,IT,,,IN,5683598990934,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09081,Eugène,Blanc,M,1958-07-23,Auger,DE,DE,1985-04-26,Morel-sur-Mer,VE,6665313824611,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09082,Théophile,Albert,M,1970-10-12,Delaunay,DE,DE,,,MA,04636394400689027,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09083,Bernard,Weiss,M,1986-08-05,Sainte Sébastien-les-Bains,CH,CH,,,VE,2114745915063,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09084,Alice,Lemoine,M,1995-03-22,Daniel,CH,CH,,,SE,6320804845939,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09085,Tristan,Jacquet,M,1978-08-16,GoncalvesVille,IT,IT,1997-10-25,Denis,IN,9069096538055,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09086,Véronique,Grondin,M,1966-01-19,Lacombe,IT,IT,,,CE,2228979280316,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09087,Philippe,Perrier,M,1990-01-17,Lacombe-sur-Grenier,DE,DE,,,VE,0505497443687,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09088,Jean,Meunier,F,1977-01-06,Colas,CH,DE,,,MA,0609025824621,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09089,Roland,Thomas,F,1975-09-02,Perezdan,DE,DE,,,,7941783333527,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09090,Paul,Martineau,F,1975-02-22,Rolland,DE,ES,,,DI,5169991983120,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09091,Robert,Collin,M,1985-10-22,Bonnetboeuf,DE,DE,,,DI,5284588400358,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09092,Victoire,Poirier,M,1997-01-22,PottierVille,DE,DE,,,MA,7755748660523,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09093,Michelle,Peltier,M,1984-03-08,Sainte Benoît,FR,ES,,,IN,8545847201047,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09094,Stéphanie,Menard,F,1982-12-12,Laine-sur-Garnier,DE,DE,,,MA,3288594740203,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09095,Bernard,Pichon,F,1954-03-26,Becker-sur-Pelletier,DE,DE,,,SE,7985569376636,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09096,Franck,Michaud,M,1981-07-05,Marques,FR,FR,,,DI,1930620766454,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09097,Grégoire,Sanchez,F,1957-07-19,Lefort,FR,FR,,,CE,6422772625096,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09098,Paulette,Gallet,M,1986-02-20,Saint Adrien-les-Bains,IT,IT,,,IN,8669386097105,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_09099,Jacques,Klein,M,2012-11-03,Sainte Yvesnec,CH,ES,,,CE,7885087234390,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
